U0281	19	19x1	Oh, i'm fed up going round in circles! show us the way out, centipede!	Bon j'en ai marre de tourner en rond! indique-nous la sortie mille-pattes!	GOB13#31
U0282	19	19x1	why should i help you, cheeky fellow? there's something fishy about you...	et pourquoi je t'aiderais insolent, avec tes manières plutôt louches...	GOB13#32
U0283	19	19x1	ah, now i understand! you want to free this poor child. excuse my suspicion...	Ah je comprends... Vous allez délivrer ce pauvre enfant... Excusez ma méfiance	GOB13#34
U0284	19	19x1	Rope	Corde	GOB14#2
U0285	19	19x1	Cook	Cuisinier	GOB14#3
U0286	19	19x1	Swordfish	Espadon	GOB14#5
U0287	19	19x1	Chain	Chaîne	GOB14#6
U0288	19	19x1	Colibrius	Colibrius	GOB14#8
U0289	19	19x1	Fellow	Bonhomme	GOB14#10
U0290	19	19x1	Meat ball	Boulette	GOB14#11
U0291	19	19x1	Case	Caisse	GOB14#12
U0292	19	19x1	My poor friend, they want to cook you! we'll get you out of there...	Mon pauvre ami, il veulent vous faire cuire? Nous allons vous tirer de là!	GOB14#13
U0293	19	19x1	Thumb tacks	Punaises	GOB14#14
U0294	19	19x1	Broom	Balai	GOB14#15,GOB15#15,GOB16#36
U0295	19	19x1	File	Lime	GOB14#16,GOB15#17,GOB16#37,GOB18#26
U0296	19	19x1	Salt	Sel	GOB14#17,GOB15#19,GOB16#38
U0297	19	19x1	Pots	Bols	GOB14#18
U0298	19	19x1	not at all, my fine man, i'm just taking my bath.	Mais pas du tout mon brave, je prends mon bain c'est tout!	GOB14#19
U0299	19	19x1	HMMM! you look really delicious. you'll make a lovely roast!	HMMM! Vous avez l'air succulent! Pour sûr, vous ferez un bon rôti!	GOB14#20
U0300	19	19x1	get lost, pinhead! you're in my light, can't you see i'm taking a dip?	DégAge minus! tu me fais de l'ombre! tu ne vois pas que je fais trempette!	GOB14#21
U0301	19	19x1	ah! bath salts! you're o.K. you know! the file in that pot, 'tisyours...	ah! des sels de bain! t'es pas si bête! la lime dans ce bol là... c'est cadeau!	GOB14#22
U0302	19	19x1	what are you doing in there?	Qu'est-ce que vous faites là-dedans?	GOB14#23
U0303	19	19x1	free me! free me! My love is waiting for me outside!	délivrez-moi! délivrez-moi! mon amour m'attend au dehors!	GOB14#24
U0304	19	19x1	they want to eat you too?	toi aussi on veut te manger?	GOB14#25
U0305	19	19x1	no, they put me in the cage to sing my unhappiness...	non, on m'enferme ici pour que je chante ma tristesse...	GOB14#26
U0306	19	19x1	Meat balls	Boulettes	GOB14#28
U0307	12	6x2	Sucked up into a tube, they come to the surface	aspirés dans un tuyau,ils remontèrent àla surface!	GOB14#29
U0308	19	19x1	much too spicy!inedible! wretch! these meat balls are much too spicy!	immangeable! infâme! ces boulettes sont trop épicées!	GOB14#32
U0309	19	19x1	NO, it will spill, and he will throw it away!	NON ça va dégouliner et il va la balancer...	GOB14#33
U0310	19	19x1	NO, I respect the art of cooking far too much...	NON, je suis trop respectueux du travail culinaire...	GOB14#34
U0311	19	19x1	Tongue	Langue	GOB15#2
U0312	19	19x1	Ear	Oreille	GOB15#3
U0313	19	19x1	Cornice	Corniche	GOB15#9
U0314	19	19x1	Buffoon	Bouffon	GOB15#10,GOB16#31,GOB17#0,GOB18#1
U0315	19	19x1	Pepper	Poivre	GOB15#11,GOB16#34
U0316	19	19x1	Cockroach	Cafard	GOB15#12,GOB16#33,GOB17#2,GOB18#3
U0317	19	19x1	Thumb tack	Punaises	GOB15#14,GOB16#35
U0318	19	19x1	Kindelexir	Elixir de gentillesse	GOB15#18
U0319	19	19x1	Hands	Mains	GOB15#20
U0320	19	19x1	Crown	Couronne	GOB15#21,GOB16#39
U0321	19	19x1	Brush	Pinceau	GOB15#23,GOB16#40
U0322	19	19x1	Feather	Plume	GOB15#24,GOB16#25
U0323	19	19x1	Glotziok, lover of cockroaches	Glotziok, amateur de cafards	GOB15#25
U0324	19	19x1	Oumkapok, lover of meatballs	Oumkapok, amateur de boulettes	GOB15#26
U0325	19	19x1	The ignoble Amoniak	L'ignoble Amoniak	GOB15#27
U0326	19	19x1	Prince Buffoon a prisonner	Le Prince Bouffon prisonnier	GOB15#28
U0327	19	19x1	Be greeted, noble scholar! Tell me, how does this machine work?	BONJOUR noble savant! quelle est la fonction de cet engin?	GOB16#0
U0328	19	19x1	it's a shrinking machine which the terrible demon forced me to make.	c'est une machine à réduire que le terrible démon m'a forcé à construire!	GOB16#2
U0329	19	19x1	hey, einstein, could you give me something to trap the demon?	dis-donc einstein, tu ne connaîtrais pas un truc pour piéger le démon?	GOB16#3
U0330	19	19x1	of course there's a way! get him to drink theelixir of kindness!	bien sûr il y a un moyen! Lui faire absorber de l'élixir de gentillesse!	GOB16#4
U0331	19	19x1	you must love your new king, you've painted him with such enthusiasm...	vous l'aimez tant votre nouveau roi, que vous le peigniez avec cette ardeur!	GOB16#5
U0332	19	19x1	oh yes, i do love him. He has made me his official foodtaster!	ben oui je l'aime! il a fait de moi son préparateur officiel de repas royaux!	GOB16#6
U0333	19	19x1	it's a fine picture, but why is that ladybird there?	l'est réussi ton portrait l'artiste! pourquoi y-a-t'il une coccinelle là?	GOB16#9
U0334	19	19x1	the new king only eats that. i slide them in under the steps.	le nouveau roi ne mange que ça! je les glisse par le trou en bas des marches!	GOB16#11
U0335	19	19x1	if you will allow me, sir, you don't look too comfortable there...	si je peux me permettre monsieur... vous aVez l'air en triste posture!	GOB16#13
U0336	19	19x1	I'm the true king of this place! only my crown can give me back my right size	je suis le vrai roi de ces lieux! seule ma couronne peut me rendre ma taille...	GOB16#14
U0337	19	19x1	hey-eh, little guy, what are you doing up there?	ben alors mon p'tit bonhomme qu'est-ce-que tu fais perché là-haut?	GOB16#15
U0338	19	19x1	know, varlet, that i'm a great king. it is the demon who's keeping me locked up	sache manant que je suis un grand roi! c'est le démon qui me tient enfermé ici	GOB16#16
U0339	19	19x1	unhook me so i can teach that demon a lesson ...	décrochez-moi que je puisse corriger cedémon comme il le mérite...	GOB16#18
U0340	19	19x1	long live the king! i'll go and find someone to help me release him!	VIVE le roi! je vais de ce pas quérir quelque ami pour tenter de le détacher!	GOB16#19
U0341	19	19x1	Scientist	Savant	GOB16#21
U0342	19	19x1	Armour	Armure	GOB16#26
U0343	19	19x1	Helmet	Heaume	GOB16#27
U0344	19	19x1	Painter	Peintre	GOB16#29
U0345	19	19x1	Can	Pot	GOB16#30
U0346	19	19x1	Bookmark	Marque-page	GOB17#3,GOB17#15,GOB18#9,GOB19#7
U0347	19	19x1	Seal	Sceau	GOB17#4
U0348	19	19x1	Ray	Rayon	GOB17#5
U0349	19	19x1	Wax	Cire	GOB17#7,GOB18#4,GOB19#3,GOB20#6
U0350	19	19x1	Candle	Bougie	GOB17#8
U0351	19	19x1	Keyhole	Serrure	GOB17#9
U0352	19	19x1	Seed	Graine	GOB17#10,GOB18#5,GOB19#4,GOB20#7
U0353	19	19x1	Glass splinter	Eclat de verre	GOB17#11,GOB18#6,GOB19#5,GOB20#8
U0354	19	19x1	Eye	Oeil	GOB17#12
U0355	19	19x1	Match	Allumette	GOB17#13,GOB18#8,GOB19#6,GOB20#9
U0356	19	19x1	Plant	Plante	GOB17#14
U0357	19	19x1	Handle	Manche	GOB17#18,GOB22#11
U0358	19	19x1	Point	Pointe	GOB17#22
U0359	19	19x1	what do you want me to do with a page-marker?	que voulez-vous que je fasse d'un marque-page!	GOB17#23
U0360	19	19x1	it's a bucket... so what?	c'est un sceau... et alors?	GOB17#24
U0361	19	19x1	it's a nice candle but it's got no wicK...	c'est une belle bougie... mais elle n'a pas de mèche...	GOB17#25
U0362	19	19x1	Strange, an eye in a skull!	bizarre un oeil dans un crâne!	GOB17#26
U0363	19	19x1	Hello, friend cockroach! not easy getting around here!	bonjour ami cafard! pas commode de se déplacer ici!	GOB17#27
U0364	19	19x1	what is this? i'd like to use as a tooth-pick!	qu'est-ce que c'est ça? m'en servirait bien comme cure-dent!	GOB17#28
U0365	19	19x1	It smells like honey. can you eatit?	ça sent le miel. c'est bon à manger ça?	GOB17#29
U0366	19	19x1	A candle? is that all?	une bougie! pas de quoi en faire un plat!	GOB17#30
U0367	19	19x1	Despite his advanced age, he still has a sparkle in his eye!	malgré son âge avancé, il aencore le regard vif Lui!	GOB17#31
U0368	19	19x1	it's the first time i've seen a cockroach wearing trainers & raybans!	c'est bien la première fois que je vois un cafard en ray-ban et en baskets!	GOB17#32
U0369	19	19x1	Don't talk about that! but you can use the magic card for that!	m'en parlez pas! mais vous, vous pouvez utiliser la carte magique pour ça!	GOB17#33
U0370	19	19x1	it's hard, we get eaten all the time here. have you seen my brother?	dur! on nous bouffe constamment ici! Au fait vous n'avez pas vu mon frère?	GOB17#34
U0371	19	19x1	Village	Village	GOB17#35
U0372	19	19x1	Apples	Pommes	GOB18#12
U0373	19	19x1	Bean	Haricot	GOB18#13,GOB19#9,GOB20#12,GOB21#20
U0374	19	19x1	Catapult	Catapulte	GOB18#15
U0375	19	19x1	Cap	Bonnet	GOB18#21,GOB19#15,GOB20#17,GOB21#24
U0376	19	19x1	Mole	Taupe	GOB18#22
U0377	19	19x1	Apple	Pomme	GOB18#23,GOB19#16,GOB20#18,GOB21#25
U0378	19	19x1	Bowl	Boule	GOB18#25,GOB19#0,GOB20#0,GOB21#27
U0379	14	7x2	fingus & winkle climbed down this providen- tial giant beanstalk	fingus & winkle descendirent le long de ce haricot géant providentiel!	GOB18#27
U0380	19	19x1	hey, hello again mister tree! didn't expect to see you again so soon!	tiens rebonjour monsieur l'arbre! je ne pensais pas vous revoir de si tôt!	GOB18#28
U0381	19	19x1	Little prince, please! you're keeping us. come on!	petit prince, de grâce! vous nous retardez... allez venez!	GOB18#29
U0382	19	19x1	good morning ma'am, is it fine down there?	bonjour madame, il fait beau là-dessous?	GOB18#30
U0383	19	19x1	you're not thirsty this time?	vous n'avez pas soif cette fois?	GOB18#31
U0384	19	19x1	c'mon, get down, we've other things to do!	allez descend morveux! on n'a pas que ça à faire!	GOB18#32
U0385	19	19x1	i say, housewife, have you got a basket?	dites-voir la ménagère, vous n'auriez pas un panier?	GOB18#33
U0386	19	19x1	so you're back in the village! go through this door, it leads to tazaar.	hé bien vous voici revenus au village! Passez cette porte, elle mène à tazaar!	GOB18#34
U0387	19	19x1	no! but you've my permission to take an apple.	non! mais je vous autorise à prendre une pomme si vous voulez!	GOB18#35
U0388	19	19x1	no! i'm hungry, i'm starving!	non! j'ai faim! j'ai faim!	GOB18#36
U0389	19	19x1	no hope of that, you monster! i don't want to go with you!	pas question espèce de monstre! je ne veux pas venir avec toi!	GOB18#37
U0390	19	19x1	no... rather chilly!	non... plutôt frisquet!	GOB18#38
U0391	19	19x1	damn cheek! if i had one i'd really give it to you.	espèce d'insolent! si j'en avais un je te le flanquerais là où tu penses!	GOB18#39
U0392	19	19x1	Feeler	Antenne	GOB19#19
U0393	19	19x1	Bubble	Bulle	GOB19#20
U0394	19	19x1	Safety pin	Epingle	GOB19#21,GOB20#1
U0395	19	19x1	Skittles	Quilles	GOB19#22
U0396	19	19x1	Flag	Dalle	GOB19#23,GOB20#28
U0397	19	19x1	Star	Etoile	GOB19#24,GOB20#27
U0398	19	19x1	Rock	Rocher	GOB20#20,GOB22#7
U0399	19	19x1	Birds	Oiseaux	GOB20#21
U0400	19	19x1	Lion	Lion	GOB20#22
U0401	19	19x1	Cage	Cage	GOB20#23
U0402	19	19x1	Why have you taken our buffoon? he's a prince...	pourquoi nous avez-vous enlevé notre bouffon? il s'agit d'un prince...	GOB20#25
U0403	19	19x1	Sorry, but you must help us reCover our freedom!	pardonnez-nous... mais il faut nous aider à recouvrer laliberté!	GOB20#26
U0404	19	19x1	!!!	!!!	GOB20#29,GOB22#21
U0405	19	19x1	!!	!!	GOB20#30
U0406	19	19x1	!	!	GOB20#31
U0407	19	19x1	Skeleton	Squelette	GOB21#1
U0408	19	19x1	Toothpick	Cure-dent	GOB21#2
U0409	19	19x1	Portrait	Portrait	GOB21#3
U0410	19	19x1	Armchair	Fauteuil	GOB21#4
U0411	19	19x1	Pipe	Pipe	GOB21#5
U0412	19	19x1	Blackboard	Tableau noir	GOB21#6
U0413	19	19x1	Pool	Flaque	GOB21#7
U0414	19	19x1	Sponge	Eponge	GOB21#8,GOB22#12
U0415	19	19x1	Pencil	Crayon	GOB21#9
U0416	19	19x1	Smoke	Fumée	GOB21#11
U0417	19	19x1	Possessed buffoon	Bouffon possédé	GOB21#12
U0418	40	10x4	THis child is possessed! i'll take him to my laboratory. We must make him drink the water of my fountain. get some and come right back!	cet enfant est possédé! je l'emmène dans mon laboratoire. il faut lui faire boire de l'eau de ma fontaine. prenez-en et rejoignez-moi!	GOB21#29
U0419	24	12x2	THE GObliins were returning triumphantly to the villalge when they saw that the buffoon looked strange...	les gobliins rentrèrent triomphalement au village lorsqu'ils s'aperçurent que le bouffon avait pris un air étrange...	GOB21#30
U0420	19	19x1	can you help us, noble magician, to make the prince drink?	noble magicien pouvez-vous nous aider à faire boire le prince?	GOB21#31
U0421	19	19x1	hey wizard, give us a hand, it's not easy!	hé le magicos aide-nous un peu! si tu crois que c'est facile...	GOB21#32
U0422	19	19x1	excuse me, friend, the demon knocked me out. i have to recover.	excusez-moi ami, le démon m'a assommé. il faut que je récupère...	GOB21#33
U0423	19	19x1	i've got here some magic water, if you heat it, it'll open every door.	j'ai quelque part ici une mixture qui ,chauffée ,ouvre toutes les portes!	GOB21#34
U0424	19	19x1	ah no, it's the wrong time. i'm exhausted, buzz off!	ah non! c'est pas le moment... je suis épuisé. allez! Du vent!	GOB21#35
U0425	19	19x1	Now, noble magician, what can we do?	et maintenant noble magicien que pouvons-nous faire?	GOB21#36
U0426	19	19x1	so now the kid's disappeared without a trace!	bon maintenant il a disparu le mouflet et sans laisser d'adresse!	GOB21#37
U0427	19	19x1	you'll just have to follow him superman! he's now in deathland.	tu n'as plus qu'à le suivre superman! il est maintenant au pays des morts!	GOB21#38
U0428	19	19x1	hold it, demon! give us back the prince!	halte-là démon! rends-nous le prince!	GOB22#0
U0429	19	19x1	never! it's your fault I'm here in the kingdom of death!	jamais! par votre faute je me retrouve ici enfermé au royaume des morts!	GOB22#1
U0430	19	19x1	hey, ugly, it's less friendly here than up in the castle, no?	hé l'affreux, c'est moins accueillant ici que là-bas au château hein?	GOB22#2
U0431	19	19x1	you just wait until i catch you, little creep!	attends un peu que je t'attrape avorton, et je te tordrai le cou!	GOB22#3
U0432	19	19x1	Amoniak	Amoniak	GOB22#4
U0433	19	19x1	Teeth	Dents	GOB22#5
U0434	19	19x1	Mouse	Souris	GOB22#6
U0435	19	19x1	Mud	Boue	GOB22#8
U0436	19	19x1	Crocodile	Crocodile	GOB22#9
U0437	19	19x1	see you! we've rescued the prince. Bye! we must rush!	à la bonne heure! nous avons repris le prince! adieu! je ne vous salue pas!	GOB22#10
U0438	19	19x1	you think you can escape from here, not a chance. That's my final revenge!	crois-tu pouvoir sortir d'ici? nenni! c'est là ma vengeance ultime!	GOB22#13
U0439	19	19x1	it wasn't really a pleasure, carnival! so bye-bye!	pas enchanté de t'avoir connu carnaval! maintenant on s'en va! ciao!	GOB22#14
U0440	19	19x1	oh? so you're off? not a chance! you're stuck here forever like me!	ah oui? tu pars vermine? illusion! comme moi tu es bloqué ici à jamais!	GOB22#15
U0441	19	19x1	Prince Buffoon	Prince Bouffon	GOB22#16
U0442	20	5x4		introbb	INTRO0#14,USA0#14
U0443	153	17x9	the giant, forbidden to enter the village by tazaar the wizard due to his drunken behaviour, stops anybody from leaving. to approach him, the dog must be knocked out with the help of the sausage slipped across a hole in the road. only the smell of a hot meal can put the giant in good form. after that, fingus and winkle can give him a meal.	le géant, interdit de village par tazaar le magicien, suite à ses excès de beuverie, empêche quiconque de sortir. pour l'approcher il faut momentanément assommer le chien à l'aide du saucisson glissé à travers une ornière de la route. seule une odeur de repas chaud pourra le mettre en de bonnes dispositions. après quoi fingus et winkle pourront lui donner à boire et à manger.	JOKER#0
U0444	153	17x9	modemus materializes fingus and winkle in the village next to the castle taken over by amoniak. the villagers look unhappy. only the notable has a delicious sausage which he guards ferociously from the others. the two gobliins must get it. to do so, they have to put the notable to sleep with a flower that they will have carefully grown.	modemus matérialise fingus et winkle dans le village jouxtant le château investi par amoniak. les villageois y font triste mine. Seul le notable détient un succulent saucisson qu'il protège férocement de la convoitise d'autrui. les deux gobliins doivent se l'approprier. pour ce faire, il faut endormir le notable grâce à une fleur qu'ils auront eu soin de faire pousser.	JOKER#1,JOKERANG#1
U0445	153	17x9	near the doomed castle everything has gone crazy. when you go into the house it's difficult to know where you'll come out. to open the door of tom, the master clockmaker, you need the help of the mayor, once you get his attention. But tom won't give the gobliins an example of his skill until they replace the awful tick-tock of his clock with a short melody composed by talented musicians.	aux abords du château maudit, tout s'est détraqué. quand on entre par une des portes de l'arbre aux horloges, il est difficile de prévoir par où l'on va ressortir... pour se faire ouvrir la porte de tom, le maître-horloger, il faut attirer l'attention du maire avec un ballon. mais tom ne remettra aux gobliins un exemplaire de son savoir-faire que s'ils remplacent le tic-tac de l'horloge par une mélodie de quelques notes, composée par des musiciens talentueux.	JOKER#2,JOKERANG#2
U0446	153	17x9	kael advises the gobliins to give the nymph a tasty treat so she will indicate the right mushroom to show to vivalzart, (the music-loving and insomniac heron), so he will open his door. only honey, got by slipping a flower to the bee, will be an acceptable present for interrupting her siesta.	kael conseille aux gobliins de donner une friandise à la nymphe pour qu'elle indique le bon champignon à montrer à vivalzart, (le héron mélomane et insomniaque) pour qu'il ouvre sa porte. seul du miel, obtenu en glissant une fleur dans le refuge de l'abeille, sera un présent suffisant pour se faire pardonner de la déranger dans sa sieste.	JOKER#3
U0447	153	17x9	carrying the contents of the guards' chest, whose key is to be forged from scrap using the imprint, the gobliins must lift up the well cover by attaching schwarzy to the hoist. they can do this only by distracting him. while fingus makes the monster's jaws move, winkle talks through his mouth. then schwarzy must be frightened enough to lose balance.	munis du contenu de l'armoire des gardes, dont la clé aura été forgée dans de la ferraille grâce à son empreinte, les gobliins doivent soulever le couvercle du puits en accrochant schwarzy au palan. ils n'y parviendront qu'en détournant son attention: tandis que fingus actionne la mâchoire du monstre, WINKLE parle par sa bouche. il faudra ensuite effrayer schwarzy pour lui faire perdre l'équilibre...	JOKER#4
U0448	153	17x9	to neutralise oumkapok, one of the meatballs made by the cook must be sprinkled with the elixir of kindness. so, the gobliins must arouse oumkapok's anger (he does not like meatballs to be too spicy) and take advantage of the moment when he attacks the cook, by slipping a thumb tack on the case. to get to the thumb tacks, the chain of colibrius must be sawn through, - he's the guy in the cooking-pot who supplies the tool.	pour neutraliser oumkapok, il faut arroser une des boulettes, que lui confectionne le cuisinier, avec l'élixir de gentillesse. pour ce faire, les gobliins doivent déclencher la colère d'oumkapok qui n'aime décidément pas les boulettes trop épicées, et profiter du moment où il empoigne le cuisinier pour glisser une punaise sur la caisse. pour accéder aux punaises il faut scier la chaîne de colibrius. c'est le bonhomme de la marmite qui fournit l'outil.	JOKER#5,JOKERANG#6
U0449	153	17x9	the tool in the chest is accessible only through the combined action of the gobliins. winkle opens it with the help of a big starfish, while fingus takes the contents from the top deck. he gets there thanks to the shellfish that wants the fish, which in turn is disturbed by a rudder movement and scared by a moray eel.	L'outil contenu dans le coffre n'est accessible que par l'action combinée des deux gobliins. winkle l'ouvre avec l'aide d'une puissante étoile de mer tandis que fingus en prélèvele contenu depuis le pont avant. il y accède grâce au coquillage qui convoite le poisson, lui-même dérangé par le mouvement du gouvernail et effrayé par une murène.	JOKER#6
U0450	153	17x9	amoniak and his two henchmen must be neutralized by making them eat the elixir of kindness with their favourite food. to capture the cockroaches, which can do all kinds of weird things, it's better to put on a glove. amoniak only likes ladybirds, but a well disguised cockroach may do the trick.	Il s'agit de neutraliser amoniak et ses deux acolytes en leur faisant absorber de l'élixir de gentillesse par l'intermédiaire de leur plat favori. pour capturer les cafards, qu'on peut faire sortir de l'oeil en tirant sur la langue tandis qu'on passe par les oreilles, il vaut mieux enfiler un gant. amoniak lui, n'aime que les coccinelles, mais un cafard habilement grimé peut donner le change...	JOKER#7,JOKERANG#8
U0451	153	17x9	Prince buffoon, having absorbed a magic mushroom, draws the gobliins into his playful dream. to get him out of the bubble in which the gobliins have imprisoned him, they must find a safety pin, using a cover as a catapult, after standing on it with a bowling ball.	le Prince bouffon ayant absorbé un champignon soporifique entraine les gobliins dans son rêve ludique. Pour le dégager de la bulle dans laquelle les gobliins auront pris soin de l'emprisonner, ils devront se procurer une épingle en jouant de l'effet de catapulte d'un couvercle, après s'être positionné dessus avec une boule de bowling.	JOKER#8
U0452	153	17x9	to reach the kingdom of death, you must find in tazaar's place the mixture which, at the right temperature, will open all the doors. to do this, the gobliins must annoy the magician a bit, in order to recover some objects, including one to release the skeleton.	Pour accéder au royaume des morts il faut trouver chez tazaar la mixture qui, à la bonne température, ouvre toutes les portes. pour cela les gobliins devront énerver quelque peu le magicien afin de récupérer quelques objets dont celui qui décoincera le squelette...	JOKER#9,JOKERANG#10
U0453	153	17x9		the giant, forbidden to enter the village by tazaar the magician, due to his drunken behaviour, stops anybody from leaving. to approach him, the dog must be knocked out with the help of the sausage slipped across a hole in the road. only the smell of a hot meal can put the giant in a good form. after that, fingus and winkle can give him a meal.	JOKERANG#0
U0454	153	17x9		kael advices the gobliins to give the nymph a tasty treat so she will indicate the right mushroom to show to vivalzart, (the music-loving and insomniac heron), so he will open his door. only honey, got by slipping a flower to the bee, will be an acceptable present for interrupting her siesta.	JOKERANG#3
U0455	153	17x9		carrying the contents of the guards' chest, whose key is to be forged from scrap, using the imprint, the gobliins must lift up the well cover by attaching schwarzy to the hoist. they can do this only by distracting him. while fingus makes the monster's jaws move, winkle talks through his mouth. then schwarzy must be frightened enough to lose balance.	JOKERANG#5
U0456	153	17x9		the tool in the chest is accessible only through the combined action of the gobliins. winkle opens it with the help of a big starfish, while fingus takes the contents from the top deck. he gets there thanks to the shellfish that wants the fish, which in turn is disturbed by a rudder movement and scared by a moral eel.	JOKERANG#7
U0457	153	17x9		Prince buffoon, having absorbed a magic mushroom, draws the gobliins into his playful dream. to get him out of the bubble in which the gobliins have emprisoned him, they must find a safety pin, using a cover as a catapult, after standing on it with a bowling ball.	JOKERANG#9
U0458	153	17x9		le géant, interdit de village par tazaar le magicien, suite à ses excès de beuverie, empêche quiconque de sortir. pour l'approcher il faut momentanément assommer le chien à l'aide du saucisson glissé à travers une ornière de la route. seule une odeur de repas chaud pourra le mettre en de bonnes dispositions. après quoi fingus et winkle pourront lui donner à boire et à manger.	JOKERB#0
U0459	153	17x9		modemus matérialise fingus et winkle dans le village jouxtant le château investi par amoniak. les villageois y font triste mine. Seul le notable détient un succulent saucisson qu'il protège férocement de la convoitise d'autrui. les deux gobliins doivent se l'approprier. pour ce faire, il faut endormir le notable grâce à une fleur qu'il auront eu soin de faire pousser.	JOKERB#1
U0460	153	17x9		aux abords du château maudit, tout s'est détraqué. quand on entre par une des portes de l'arbre aux horloges, il est difficile de prévoir par où l'on va ressortir... pour se faire ouvrir la porte de tom, le maître-horloger, il faut attirer l'attention du maire avec un ballon. mais tom ne remettra aux gobliins un exemplaire de son savoir-faire que s'ils remplacent le tic-tac de l'horloge par une mélodie de quelques notes, composée par des musiciens talentueux.	JOKERB#2
U0461	153	17x9		kael conseille aux gobliins de donner une friandise à la nymphe pour qu'elle indique le bon champignon à montrer à vivalzart, (le héron mélomane et insomniaque) pour qu'il ouvre sa porte. seul du miel, obtenu en glissant une fleur dans le refuge de l'abeille, sera un présent suffisant pour se faire pardonner de la déranger dans sa sieste.	JOKERB#3
U0462	153	17x9		munis du contenu de l'armoire des gardes, dont la clé aura été forgée dans de la ferraille grâce à son empreinte, les gobliins doivent soulever le couvercle du puits en accrochant schwarzy au palan. ils n'y parviendront qu'en détournant son attention: tandis que fingus actionne la mâchoire du monstre, WINKLE parle par sa bouche. il faudra ensuite effrayer schwarzy pour lui faire perdre l'équilibre...	JOKERB#5
U0463	153	17x9		pour neutraliser oumkapok, il faut arroser une des boulettes, que lui confectionne le cuisinier, avec l'élixir de gentillesse. pour ce faire, les gobliins doivent déclencher la colère d'oumkapok qui n'aime décidément pas les boulettes trop épicées, et profiter du moment où il empoigne le cuisinier pour glisser une punaise sur la caisse. pour accéder aux punaises il faut scier la chaîne de colibrius. c'est le bonhomme de la marmite qui fournit l'outil.	JOKERB#6
U0464	153	17x9		L'outil contenu dans le coffre n'est accessible que par l'action combinée des deux gobliins. winkle l'ouvre avec l'aide d'une puissante étoile de mer tandis que fingus en prélèvele contenu depuis le pont avant. il y accède grâce au coquillage qui convoite le poisson, lui-même dérangé par le mouvement du gouvernail et effrayé par une murène.	JOKERB#7
U0465	153	17x9		Il s'agit de neutraliser amoniak et ses deux acolytes en leur faisant absorber de l'élixir de gentillesse par l'intermédiaire de leur plat favori. pour capturer les cafards, qu'on peut faire sortir de l'oeil en tirant sur la langue tandis qu'on passe par les oreilles, il vaut mieux enfiler un gant. amoniak lui, n'aime que les coccinelles, mais un cafard habilement grimé peut donner le change...	JOKERB#8
U0466	153	17x9		le Prince bouffon ayant absorbé un champignon soporifique entraine les gobliins dans son rêve ludique. Pour le dégager de la bulle dans laquelle les gobliins auront pris soin de l'emprisonner, ils devront se procurer une épingle en jouant de l'effet de catapulte d'un couvercle, après s'être positionné dessus avec une boule de bowling.	JOKERB#9
U0467	153	17x9		Pour accéder au royaume des morts il faut trouver chez tazaar la mixture qui, à la bonne température, ouvre toutes les portes. pour cela les gobliins devront énerver quelque peu le magicien afin de récupérer quelques objets dont celui qui décoincera le squelette...	JOKERB#10
U0468	18	18x1		Fichiers LanguesRéglages	LANG#0,LANG#1
U0469	19	19x1	GAME MANAGEMENT	GESTION	MENU#1,MENUSPE#1
U0470	19	19x1	You've got only one joker left!	Manant, il ne te reste qu'un joker!	MENU#2,MENUSPE#2
U0471	19	19x1	You've got two jokers left!	Gentilhomme, il vous reste deux jokers!	MENU#3,MENUSPE#3
U0472	19	19x1	You've got three jokers!	Messire joueur, vous avez trois jokers!	MENU#4,MENUSPE#4
U0473	19	19x1	NOTE-PAD	BLOC-NOTES	MENU#5,MENUSPE#5
U0474	19	19x1	INVENTORY	INVENTAIRE	MENU#6,MENUSPE#6
U0475	19	19x1	EXCHANGE OF OBJECTS	ECHANGE D'OBJETS	MENU#7,MENUSPE#7
U0476	19	19x1	MOVEMENT	DEPLACEMENT	MENU#8,MENUSPE#8
U0477	19	19x1	OPTIONS	REGLAGES	MENU#9,MENUSPE#9
U0478	19	19x1	You've got no jokers left!	Triste hère, tu n'as plus de jokers!!!	MENU#11,MENUSPE#11
U0479	19	19x1	You haven't got any joker here!	Le sort ne t'accorde pas de joker ici !!	MENU#12,MENUSPE#12
